"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typePO","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeSL"
"FF",23,"1","0",7,"2","2",1,0,0,0,0,2.96,18,0.333,2,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FF",16,"1","1",4,"1","1",2,0,0,0,1,1.92,6,0.2,1,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",6,"1","1",2,"0","0",1,0,0,0,0,1.8,10,0.277,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",6,"1","0",2,"0","0",0,1,0,0,0,4.38,39,0.239,5,1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","1",4,"2","2",2,0,0,1,-1,4.2,46,0.255,10,-1,10,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",23,"1","0",6,"0","0",2,0,0,0,1,0,1,0.278,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",2,"1","0",1,"1","2",1,0,0,0,0,4.33,14,0.306,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"FF",14,"1","0",4,"0","1",0,0,0,0,0,2.66,8,0.305,2,1,3,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",15,"1","1",5,"3","1",0,0,0,0,1,2.71,29,0.266,10,1,3,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,2.93,21,0.226,13,-1,2,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",13,"1","0",3,"0","2",2,0,0,0,1,1.92,29,0.276,7,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",23,"1","1",6,"1","0",0,0,1,0,-2,2.31,14,0.253,2,-1,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",5,"1","1",1,"0","0",1,1,1,0,-1,4.87,36,0.271,6,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",2,"1","1",1,"1","0",0,1,0,0,0,4.64,5,0.253,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",25,"1","1",7,"1","2",2,0,0,0,1,1.77,32,0.261,9,-1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",25,"1","0",6,"1","0",2,0,0,0,2,4.71,19,0.248,5,-1,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",15,"1","1",3,"0","1",1,1,0,0,-3,3.82,7,0.229,2,-1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",19,"1","0",6,"1","1",2,0,0,0,3,2.93,21,0.226,13,-1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",25,"1","1",6,"1","1",2,1,0,1,-2,3.48,3,0.28,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",16,"1","1",4,"0","0",0,1,1,1,3,2.77,8,0.257,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",13,"1","0",4,"2","0",0,0,0,0,4,4.6,52,0.299,15,-1,6,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",20,"1","1",4,"1","2",2,0,0,1,1,4.74,15,0.291,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",22,"1","1",7,"0","1",0,0,0,0,2,3.17,9,0.276,4,-1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",26,"1","1",7,"1","0",1,0,0,0,5,2.2,4,0.154,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",12,"1","1",3,"1","0",2,0,0,0,-1,4.71,40,0.283,11,-1,6,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"SL",5,"1","0",1,"1","1",2,0,0,0,-2,1.77,26,0.268,8,-1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",1,"1","0",1,"0","2",0,0,0,0,0,4.78,13,0.293,1,-1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",3,"1","1",1,"1","0",1,1,0,0,0,4.64,2,0.156,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",8,"1","1",3,"0","1",0,1,0,0,2,2.93,10,0.198,1,-1,2,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,4.64,3,0.207,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",15,"1","1",5,"1","1",0,0,0,0,2,2.92,11,0.25,4,-1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FF",11,"1","1",2,"0","0",1,1,1,0,-3,2.46,27,0.315,2,1,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"1","0",0,0,0,0,0,4.64,3,0.207,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",15,"1","1",3,"2","0",1,0,0,0,-4,4.67,23,0.302,3,-1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",24,"1","1",6,"0","0",1,1,1,0,4,3,2,0.235,1,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",5,"1","1",1,"0","0",2,1,1,0,0,4.6,16,0.252,5,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",1,"1","1",1,"0","1",0,0,0,0,0,2.69,34,0.27,4,-1,10,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",12,"1","0",3,"1","1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"FF",2,"1","1",1,"0","2",1,0,0,0,0,3.15,73,0.262,23,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",24,"1","0",7,"2","0",0,0,0,0,2,2.41,23,0.268,4,-1,6,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FT",15,"1","0",4,"2","1",1,1,1,0,2,2.41,23,0.268,4,-1,6,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"SL",3,"1","1",1,"1","1",2,0,0,0,1,4.51,10,0.262,2,-1,9,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FT",12,"1","0",4,"1","0",1,0,0,0,1,1.5,2,0.25,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",14,"1","1",2,"2","0",2,1,1,0,-4,2.29,19,0.285,2,-1,8,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",4,"1","0",1,"2","1",2,1,0,0,0,2.64,22,0.212,9,1,9,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",20,"1","0",5,"3","0",1,0,0,1,-1,4.2,41,0.292,7,-1,10,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"FT",6,"1","1",2,"2","2",1,0,0,0,0,1.8,10,0.277,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",13,"1","0",3,"0","2",2,0,0,0,1,1.92,29,0.276,7,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",17,"1","0",4,"2","0",1,1,0,0,1,4.38,14,0.207,2,1,10,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",20,"1","0",5,"0","0",2,1,0,1,4,3,0,0.176,0,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",9,"1","0",3,"0","1",2,1,0,0,0,3.91,0,0.05,0,-1,4,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",2,"1","0",1,"0","0",1,0,0,0,0,2.71,0,0.286,0,1,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",12,"1","1",2,"0","1",1,0,1,0,-4,2.29,42,0.272,7,-1,8,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",18,"1","1",5,"0","1",1,0,1,0,0,1.83,0,0.091,0,-1,5,3,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",10,"1","0",3,"0","1",1,0,0,0,0,3.15,10,0.256,2,1,3,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",12,"1","0",3,"2","2",1,0,0,0,-2,2.71,70,0.262,15,-1,10,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"FT",19,"1","0",5,"0","0",1,0,0,0,-1,2.31,16,0.271,1,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",14,"1","0",4,"0","1",2,0,0,0,3,4.51,8,0.2,3,-1,9,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",19,"1","0",5,"0","0",0,0,0,0,1,4.94,0,0,0,1,5,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",25,"1","1",7,"0","0",0,0,0,0,5,2.2,14,0.222,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",6,"1","1",2,"1","0",1,0,0,0,0,5.07,13,0.233,2,1,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",15,"1","1",4,"0","2",1,1,0,0,-1,2.31,45,0.237,14,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",24,"1","0",5,"2","2",0,1,0,0,-5,4.29,53,0.273,9,1,9,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",2,"1","1",1,"0","0",1,0,0,0,2,0,3,0.25,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",2,"1","0",1,"0","0",0,0,0,0,0,2.66,24,0.264,8,1,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",18,"1","1",5,"3","0",0,0,0,0,0,4.62,22,0.204,4,-1,9,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",7,"1","1",2,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",27,"1","1",7,"2","0",1,0,0,0,4,3,0,1,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",2,"1","1",1,"3","1",0,0,0,0,0,2.71,54,0.316,12,-1,10,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",11,"1","1",4,"0","2",0,0,0,0,2,4.57,49,0.312,12,1,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FT",24,"1","0",6,"0","0",0,0,0,0,0,4.94,5,0.196,0,1,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",18,"1","1",5,"2","2",2,1,0,0,1,3.33,0,0.333,0,1,6,10,16,8,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",2,"1","0",1,"1","1",1,0,0,0,0,2.71,0,0.286,0,1,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"SL",20,"1","0",6,"0","0",0,1,0,0,5,2.57,3,0.389,0,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",2,"1","1",1,"1","1",1,1,0,0,0,3.82,9,0.303,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",18,"1","1",5,"0","1",2,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",23,"1","0",7,"1","2",0,0,0,0,-2,1.47,13,0.252,7,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",22,"1","1",6,"1","1",0,0,0,0,5,2.2,16,0.311,2,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",3,"1","1",1,"1","0",0,0,0,0,0,1.71,19,0.297,7,-1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",29,"1","1",9,"1","0",0,0,0,0,1,4.34,11,0.227,3,1,10,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",10,"1","0",3,"1","2",1,0,0,0,0,2.73,13,0.286,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",11,"1","0",3,"0","2",2,0,0,0,0,1.8,10,0.298,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"SL",14,"1","1",4,"0","0",1,0,1,0,2,2.34,8,0.322,1,1,7,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",20,"1","1",6,"1","0",0,0,0,0,5,1.92,13,0.325,5,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",23,"1","0",6,"0","1",2,1,0,0,-2,2.71,23,0.247,4,-1,10,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",10,"1","0",3,"0","0",0,0,0,0,1,4.44,45,0.262,8,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","1",3,"3","0",0,0,0,0,-1,1.8,16,0.184,6,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",13,"1","1",4,"0","0",1,1,0,0,1,3.12,45,0.263,14,-1,4,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","0",5,"0","0",0,0,0,0,1,4.44,26,0.204,3,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",8,"1","1",3,"2","2",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",4,"1","0",1,"1","0",2,1,0,0,0,3.82,25,0.284,10,-1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"1","0",0,0,0,0,0,4.59,27,0.33,1,1,7,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",22,"1","1",7,"0","0",0,0,0,0,1,4.87,35,0.295,7,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",4,"1","2",1,1,0,1,-1,2.57,1,0.135,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",10,"1","0",3,"0","0",1,0,1,0,0,2.31,16,0.271,1,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",13,"1","0",4,"0","0",0,1,1,0,-1,2.64,22,0.212,9,1,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","1",5,"0","0",0,0,0,0,1,4.32,41,0.304,9,1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",4,"1","1",1,"1","2",2,0,1,0,0,5.07,28,0.261,6,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",22,"1","0",6,"3","0",0,0,0,0,-1,2.31,35,0.3,8,-1,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",14,"1","1",4,"2","0",0,1,0,0,4,2.77,3,0.333,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",24,"1","1",7,"0","1",2,0,0,0,0,1.8,10,0.277,2,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",20,"1","1",6,"1","0",0,1,0,0,2,2.34,18,0.29,2,1,7,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",20,"1","0",5,"3","2",1,0,0,0,-1,3.18,49,0.274,20,-1,5,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FT",24,"1","1",8,"0","0",0,1,0,0,1,4.34,29,0.236,8,1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","1",3,"1","2",2,0,0,0,3,4.67,12,0.308,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",8,"1","1",2,"0","0",1,1,0,0,0,2.66,4,0.175,0,1,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",5,"1","0",1,"1","2",0,0,1,1,-3,4.67,32,0.238,10,-1,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FF",4,"1","1",1,"1","1",0,1,1,0,0,4.44,64,0.257,20,-1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",12,"1","1",3,"3","0",1,0,0,0,-2,4.91,12,0.271,2,-1,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FT",10,"1","0",3,"2","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"FF",9,"1","1",1,"1","0",1,1,0,1,-5,4.67,1,0.111,0,-1,5,3,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,2,0,0,0.25,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",3,"1","0",1,"0","0",2,0,0,0,3,2.41,37,0.296,6,-1,6,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",15,"1","1",4,"0","0",2,0,0,0,0,4.87,18,0.255,4,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","1",2,"0","0",1,0,0,0,-2,4.2,46,0.255,10,-1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","1",3,"0","1",0,0,0,0,-2,2.71,54,0.316,12,-1,10,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",7,"1","1",2,"2","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FF",3,"1","1",1,"2","2",2,0,0,0,1,2.77,16,0.225,3,-1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"FF",13,"1","1",4,"0","1",0,0,0,0,1,4.44,64,0.257,20,-1,8,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",15,"1","0",4,"2","2",2,1,0,1,0,4.59,16,0.249,1,1,7,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FT",10,"1","0",2,"3","1",2,1,1,1,-1,4.38,36,0.309,2,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",7,"1","0",3,"0","0",0,0,0,0,2,2.93,30,0.229,10,-1,2,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","1",6,"2","2",1,0,0,0,2,2.92,42,0.246,14,-1,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"FT",1,"1","0",1,"1","1",0,0,0,0,-1,1.83,1,0.3,1,-1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",19,"1","0",6,"3","1",1,0,0,0,5,1.5,0,0.077,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"FF",6,"1","1",2,"0","2",2,1,0,0,2,0,2,0.25,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",13,"1","0",3,"2","2",2,0,0,0,1,1.92,29,0.276,7,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"FF",7,"1","0",2,"0","0",0,0,0,0,-2,4.91,11,0.312,0,-1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",18,"1","0",6,"2","2",1,0,0,0,3,2.93,4,0.171,1,-1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",1,"1","0",1,"0","1",0,0,0,0,3,2.41,9,0.275,1,-1,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",31,"1","1",8,"0","0",2,1,1,0,-2,2.71,52,0.275,11,-1,10,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",5,"1","0",2,"1","0",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",18,"1","1",5,"1","2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",21,"1","1",5,"0","2",2,1,0,1,-1,4.2,58,0.29,9,-1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",21,"1","1",5,"2","0",1,0,1,0,0,4.56,51,0.269,12,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"SL",8,"1","0",3,"1","1",0,0,0,0,4,2.77,0,0.167,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",7,"1","0",1,"3","0",1,1,0,0,-1,4.49,9,0.222,4,-1,6,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FT",4,"1","1",1,"0","0",2,1,0,0,0,1.47,21,0.311,7,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",4,"1","0",1,"0","0",2,0,0,1,0,4.16,24,0.25,5,1,10,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",4,"1","1",1,"1","2",2,0,1,0,0,1.5,1,0.235,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",15,"1","1",4,"0","0",1,0,0,0,-2,2.71,46,0.288,11,-1,10,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","1",5,"0","1",0,1,0,0,2,4.16,11,0.204,2,1,10,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"SL",3,"1","1",1,"0","0",1,1,0,0,0,1.89,42,0.349,17,-1,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",2,"1","1",1,"3","1",1,0,0,0,0,2.96,33,0.334,5,1,3,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",1,"1","0",1,"0","1",0,0,0,0,0,2.71,26,0.294,2,-1,10,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",16,"1","0",5,"2","0",2,0,0,0,2,2.93,30,0.229,10,-1,2,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"SL",27,"1","1",8,"0","1",0,1,0,0,2,4.87,11,0.21,2,1,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",5,"0","0",1,0,0,1,0,1.8,9,0.141,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",5,"1","1",1,"3","2",2,1,0,1,0,4.56,21,0.26,4,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",16,"1","1",5,"2","2",0,0,0,0,1,4.32,41,0.304,9,1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",14,"1","1",4,"3","1",0,1,0,0,4,2.77,3,0.333,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",17,"1","1",5,"2","0",2,0,0,0,0,4.33,0,0.083,0,1,3,1,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",23,"1","1",7,"0","1",1,0,0,0,-1,2.41,38,0.261,10,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",12,"1","1",3,"1","1",0,1,0,0,-1,2.9,76,0.302,19,-1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",3,"1","1",1,"1","0",1,1,0,0,0,4.74,33,0.25,8,-1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"SL",20,"1","1",6,"0","0",2,1,0,0,5,1.5,4,0.353,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",1,"1","0",1,"1","1",0,0,0,0,0,2.71,31,0.273,8,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",23,"1","1",6,"3","1",0,0,0,0,0,4.38,64,0.241,19,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"SL",6,"1","1",1,"2","2",2,1,1,0,-1,4.74,9,0.221,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",10,"1","0",3,"3","2",0,0,0,0,-1,4.2,42,0.332,3,-1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",25,"1","0",6,"0","0",2,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",5,"0","0",0,0,0,0,3,1.92,12,0.275,0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",8,"1","0",2,"1","2",2,1,0,1,3,4.67,3,0.3,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",1,"1","0",1,"3","2",0,0,0,0,0,2.57,14,0.269,4,-1,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"FF",8,"1","0",2,"0","0",0,0,0,0,-1,2.29,0,0.263,0,-1,8,5,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","1",6,"0","0",1,0,1,0,0,2.73,28,0.36,7,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","0",2,"2","1",1,0,0,0,-1,4.49,39,0.289,10,-1,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"FF",20,"1","0",6,"1","2",0,0,0,0,2,4.16,4,0.25,2,1,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FF",16,"1","0",5,"2","2",0,0,0,0,-1,2.81,23,0.226,5,1,3,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"SL",8,"1","1",2,"2","1",0,0,0,0,-2,4.91,22,0.285,3,-1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",20,"1","0",6,"1","1",0,0,0,0,0,4.87,17,0.265,5,1,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FF",15,"1","0",4,"0","1",2,1,0,0,1,3.01,90,0.251,29,1,5,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",5,"2","2",1,0,0,0,1,4.6,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",6,"1","0",1,"2","2",2,0,0,0,-3,2.46,46,0.269,15,1,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",3,"1","1",1,"0","1",1,1,0,0,0,1.8,4,0.273,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",5,"0","0",0,1,0,0,2,4.59,4,0.109,0,1,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",6,"1","0",2,"0","1",0,0,0,0,0,4.16,58,0.221,19,1,10,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"SL",9,"1","0",3,"0","0",2,0,0,0,1,4.33,0,0.389,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",13,"1","1",5,"0","0",0,0,0,0,1,4.34,43,0.262,12,1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
